Address,Bedrooms,Bathrooms,Area,Zestimate,Year Built,Parking,HL,Monthcost,PI,PT,HI,HF,lat,lng,Avgprice,Type_Single Family,Type_Townhouse,Heating_Baseboard,"Heating_Baseboard, Forced air","Heating_Baseboard, Radiant",Heating_Forced air,"Heating_Forced air, Heat pump","Heating_Forced air, Heat pump, Other","Heating_Forced air, Other",Heating_Gas,Heating_Heat pump,"Heating_Heat pump, Other, Stove",Heating_No Data,Heating_None,Heating_Other,Heating_Radiant,Cooling_Central,"Cooling_Central, Other","Cooling_Central, Solar",Cooling_No Data,Cooling_None,Cooling_Other,Cooling_Wall,"Cooling_Wall, Refrigeration"
30331.0,1.3706976771529236,0.01935713657367655,0.8515756392875561,-0.709673516252709,1.144573895929022,-1.644039916712949e-14,0.008296956133812506,-0.10070786313471122,-0.5515403386303833,-0.4979013862890286,-0.5339108295228006,-0.03845972376249411,33.707454999999996,-84.544149,-0.9296833,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30315.0,0.42495794246078505,0.01935713657367655,-0.6452961199464845,-1.2427514074970072,1.068146224338476,-1.644039916712949e-14,-0.3014449479623756,-0.13631093040357706,-0.8073264873704812,-0.8496652979960398,-0.8228939903784351,-0.041078579635787246,33.702829,-84.382515,-0.49801382,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2126.0,0.42495794246078505,0.01935713657367655,-0.5959595425162261,0.008468063585827421,-1.0973044707269903,-1.644039916712949e-14,-0.2194606402832871,-0.07686838241959344,-0.3078299308179295,-0.42461723801673457,-0.2818191360104384,-0.041078579635787246,42.274227,-71.09742299999999,0.46811172,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30318.0,-0.5207817922313535,0.01935713657367655,-0.3739449440800632,-0.7691953609581244,0.507676632674473,-0.4165821921781283,-0.44951881618179595,-0.08613350811236847,-0.5515403386303833,-0.49497002035813686,-0.5339108295228006,-0.023794130872052552,33.792303000000004,-84.447862,-0.66111696,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30310.0,-0.5207817922313535,0.01935713657367655,-0.3887459173091407,-0.5104118289914306,1.068146224338476,-0.4165821921781283,-0.2351986901957087,-0.08311453457202606,-0.3923601173114382,-0.28977440519571357,-0.3617506485875288,-0.041078579635787246,33.726586,-84.425995,-1.0021195,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11434.0,2.316437411845062,0.8723199933363256,0.38090469060289067,1.983406899697821,-0.8170696748949887,0.6411460301491085,-0.407585454075058,0.13341874004563753,1.4607172177670393,1.172977194319275,1.390594050217915,-0.041078579635787246,40.676808,-73.776425,0.5393337,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
11691.0,-0.5207817922313535,-0.407124291807648,-0.882111691611725,-0.369928744822371,-1.326587485498628,-1.4743104145053652,-0.428499750881251,-0.06796761560237699,-0.21561518191591994,-0.4216858720858428,-0.275670558119893,-0.041078579635787246,40.601278,-73.761651,0.5393337,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
No Data,-0.5207817922313535,0.44583856495500107,0.5525959800601901,1.8806207523027476,1.4502845822912054,-1.644039916712949e-14,-6.321543189388702e-17,0.10088669758505106,0.9875677323293476,1.3342023205183218,0.9724907536608267,-0.027984300269321572,0,0,-0.2643676,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30309.0,-0.5207817922313535,0.01935713657367655,0.5979856312960278,1.2055107780132892,-1.0718285801968082,-0.4165821921781283,-0.1807689520463538,0.059922349718680566,0.7641665251679316,1.0586539230144965,0.7449933717106463,-0.041078579635787246,33.799884000000006,-84.385805,0.31026712,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30331.0,-0.5207817922313535,-0.407124291807648,-0.372958212531458,-1.0358107145965834,-0.30755186429134956,5.929787141785292,1.7164998829609304,-0.11934221705613515,-0.6722977479068244,-0.6825774399352096,-0.6876252767864359,-0.041078579635787246,33.707454999999996,-84.544149,-0.9296833,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2128.0,-0.5207817922313535,-0.8336057201889725,-0.7725844897165512,-0.01861163201273288,-1.5813463908004475,-1.4743104145053652,-0.4700149500409671,-0.05021813323588101,-0.08936879949054971,-0.20183342726896075,-0.048173176169712534,-0.041078579635787246,42.361129,-71.006975,1.0629357,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30342.0,0.42495794246078505,0.01935713657367655,0.8357879345098733,0.9030947956419897,0.8133873190366565,1.6988742524763454,0.646039179800562,0.03400081828608526,0.55668334013841,0.806556452957805,0.5420903013226476,-0.041078579635787246,33.882179,-84.375289,1.1184897,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30315.0,-0.5207817922313535,9.401948560962817,-0.5170210186278126,-1.556618173039841,1.068146224338476,-1.644039916712949e-14,-0.4563160138892678,-0.16046271872631646,-0.9972449583234294,-1.095900036190948,-1.025797060766434,-0.041078579635787246,33.702829,-84.382515,-0.49801382,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30331.0,1.3706976771529236,0.01935713657367655,0.7973054041142718,-0.8844429611950129,1.093622114868658,-1.644039916712949e-14,-0.01491792015378957,-0.10971273248780156,-0.6157613244728543,-0.5799796323539979,-0.6015451863188,-0.03924538052448205,33.707454999999996,-84.544149,-0.9296833,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11436.0,-1.466521526923492,-0.8336057201889725,-1.209706565748641,-0.3938930772104773,-0.9444491275458985,-1.644039916712949e-14,-0.4647863189000197,-0.06827992320999862,-0.21781077117549158,-0.42461723801673457,-0.2818191360104384,-0.041078579635787246,40.675807,-73.796622,0.4239927,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
30316.0,1.3706976771529236,0.44583856495500107,0.09376580995878667,-0.6084467870086879,1.093622114868658,-0.4165821921781283,-0.17391959784930236,-0.08774709741841356,-0.4505432326900871,-0.36598991939889935,-0.423236427492983,-0.03830259241009652,33.711546000000006,-84.331796,-0.49801382,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2136.0,-0.5207817922313535,-0.407124291807648,-0.44400288403103016,0.37690057204888383,-0.30755186429134956,0.6411460301491085,-0.2194606402832871,-0.026378652520763237,0.10603864461132767,-0.005431909899212791,0.16087847210883166,-0.041078579635787246,42.255083,-71.12921999999999,0.46811172,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30306.0,0.42495794246078505,0.01935713657367655,1.4080922327008711,1.8368702167820266,-0.8170696748949887,-1.644039916712949e-14,-0.07598793102668498,0.1092149004549612,1.1593725918908295,1.5393979356807452,1.1446509345960985,-0.041078579635787246,33.789322999999996,-84.35149799999999,0.31026712,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10303.0,1.3706976771529236,0.8723199933363256,-0.7933058522372598,-0.30183530992364466,1.093622114868658,-1.644039916712949e-14,-0.4169446969846259,-0.0594312076607191,-0.14864970949898443,-0.3278821622973065,-0.2141847792144388,-0.041078579635787246,40.629884999999994,-74.17413,0.3183953,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2135.0,-0.5207817922313535,-0.407124291807648,-0.7834385367512081,0.3950787337473401,-1.326587485498628,-1.4743104145053652,-0.42442152335980643,-0.034654804122736436,0.03797537756460633,-0.07285332630972328,0.08709553742228665,-0.041078579635787246,42.349688,-71.153964,0.46811172,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30316.0,-2.4122612616156305,-0.8336057201889725,-1.351795908747785,-0.9293257245937806,1.042670333808294,-1.4743104145053652,-6.321543189388702e-17,-0.10310222145981038,-0.6316793466047488,-0.6004991938702402,-0.6199909199904363,-0.030550779025148845,33.711546000000006,-84.331796,-0.49801382,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2119.0,-0.5207817922313535,0.01935713657367655,-0.3887459173091407,0.8071923158981087,0.9917185527479302,-0.4165821921781283,0.23607550624978266,0.005424672188706101,0.1977044961984443,0.09130316582021532,0.25925571835755834,-0.020337241119305613,42.324028999999996,-71.08501700000001,0.46811172,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30306.0,0.42495794246078505,0.01935713657367655,1.3390210242985092,1.0691710921832167,-0.8170696748949887,-1.644039916712949e-14,0.09942094839952285,0.04743004541381536,0.6637183165425283,0.9384679198479342,0.6466161254619196,-0.041078579635787246,33.789322999999996,-84.35149799999999,0.31026712,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30306.0,0.42495794246078505,-0.407124291807648,-0.6906857711823222,0.5087530234665747,-0.43493131694225934,0.6411460301491085,0.12219670804123271,0.0007400580743816491,0.29046814241534674,0.48410620055971126,0.27155287413864915,-0.041078579635787246,33.789322999999996,-84.35149799999999,0.31026712,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2127.0,-0.5207817922313535,-0.407124291807648,0.4993124764355109,1.942011120316105,-1.836105296102267,-1.4743104145053652,-0.42442152335980643,2.397700946570393,20.2637436367387,19.238985426405197,20.340511108878893,-0.041078579635787246,42.334992,-71.03909300000001,1.0629357,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30315.0,-0.5207817922313535,0.01935713657367655,-0.36605109169122185,-1.0658564304646279,1.4502845822912054,-1.644039916712949e-14,-0.16482182066042128,-0.10971273248780156,-0.6014899942856384,-0.5623914367686473,-0.5892480305377092,-0.041078579635787246,33.702829,-84.382515,-0.49801382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
30318.0,-0.5207817922313535,0.44583856495500107,-0.7577835164874738,-0.8748016587733631,1.093622114868658,-1.4743104145053652,-0.5041576358046617,-0.09394119830290923,-0.6069789674345676,-0.5682541686304309,-0.5953966084282547,-0.024579787634040492,33.792303000000004,-84.447862,-0.66111696,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30308.0,-0.5207817922313535,0.44583856495500107,0.15395643442370194,2.826201211962665,1.3483810201704776,-0.4165821921781283,-0.42081384303255953,0.2206046138400093,1.8449453381920793,2.377768591915789,1.8332916583371852,-0.015361414960048655,33.771126,-84.378108,0.31026712,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
No Data,1.3706976771529236,0.44583856495500107,2.3178587205148364,-0.5851110842093131,1.4502845822912054,0.6411460301491085,-6.321543189388702e-17,-0.0867060720596748,0.0,3.332577228879655e-16,1.7475309421528827e-16,0.0,0,0,-0.2643676,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2467.0,-0.5207817922313535,-0.407124291807648,-0.09272645272759017,0.9626513712639094,-0.6896902222440789,-1.644039916712949e-14,-0.2877983960578522,0.01755261761801274,0.46666418049597214,0.3609888314622573,0.5420903013226476,-0.041078579635787246,42.314344,-71.152759,0.46811172,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2121.0,1.3706976771529236,-0.407124291807648,1.7149657443170785,-0.8258866359684227,0.20196594631228953,-1.644039916712949e-14,-0.3105427251512566,-0.10929632234430604,-0.5751429231707786,-0.6913715377278848,-0.5646537189755276,-0.041078579635787246,42.306267,-71.085897,0.46811172,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30318.0,-0.5207817922313535,0.44583856495500107,0.12830141415996757,-0.026571958075564707,0.558628413734837,-1.644039916712949e-14,-0.32194108182154674,-0.03423839397924093,-0.09705336189905052,0.09130316582021532,-0.048173176169712534,-0.029555613793297453,33.792303000000004,-84.447862,-0.66111696,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30327.0,-0.5207817922313535,0.01935713657367655,-0.17166497661600366,0.44970699231727107,-0.43493131694225934,-0.4165821921781283,0.5321603815920121,0.0007921093423185875,0.2910170397302397,0.48410620055971126,0.27155287413864915,-0.041078579635787246,33.869694,-84.4173,1.1184897,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30324.0,-0.5207817922313535,-0.8336057201889725,-0.5505698912803884,0.08140646133693157,-0.8680214559553526,-1.644039916712949e-14,-0.14657388203548322,-0.03939146950499783,-0.04765260355868825,0.15579321629983406,0.007164024845196225,-0.041078579635787246,33.818405,-84.358175,0.31026712,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2132.0,-1.466521526923492,-0.8336057201889725,-0.8327751141814665,-0.17164994249816987,-0.8680214559553526,-1.4743104145053652,-0.3561361518324173,-0.06421992431091743,-0.20463723561806166,-0.3190880645046312,-0.17114473398062088,-0.041078579635787246,42.280454999999996,-71.162017,0.46811172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11422.0,2.316437411845062,0.44583856495500107,-0.7518631271958427,1.1371776997906817,-0.5623107695931692,-1.644039916712949e-14,-0.3405026426567511,-7.574456385473366e-16,0.6752451601552795,0.48410620055971126,0.6712104370241013,-0.041078579635787246,40.660059999999994,-73.736012,0.5393337,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2130.0,-0.5207817922313535,0.01935713657367655,0.5664102217406624,2.2800610230210236,0.12553827472174367,-0.4165821921781283,0.05386942911610288,0.12269617885062824,1.3597201118267432,1.1319380712867904,1.3475540049840973,-0.041078579635787246,42.309174,-71.113835,0.46811172,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30316.0,0.42495794246078505,0.44583856495500107,1.1229268151539773,0.9127499904302412,1.093622114868658,1.6988742524763454,-0.33333943849183695,0.04128799579725663,0.5561344428235171,0.806556452957805,0.5420903013226476,-0.033693406073100604,33.711546000000006,-84.331796,-0.49801382,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30318.0,1.3706976771529236,0.44583856495500107,0.8466419815445302,0.14870803133935528,1.3993328012308415,-0.4165821921781283,-0.3788804809258217,-0.029657882400790356,0.003943744041245662,0.22321463271034456,0.05635264796955956,-0.03783119835290376,33.792303000000004,-84.447862,-0.66111696,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10302.0,-0.5207817922313535,-0.407124291807648,-0.893952470194987,-0.16674246399608375,-0.9444491275458985,-1.644039916712949e-14,-0.38484112498165357,-7.574456385473366e-16,-0.05533716596718905,-0.23994118437055365,-0.12810468874680295,-0.041078579635787246,40.630688,-74.137776,0.3183953,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30309.0,-0.5207817922313535,0.01935713657367655,1.4357207160618157,0.818396509562461,-0.8170696748949887,0.6411460301491085,-0.032695083826933424,0.02843133261683286,0.5050869925384761,0.7449977684090779,0.4867531003077388,-0.04024054575633344,33.799884000000006,-84.385805,0.31026712,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30318.0,-1.466521526923492,0.01935713657367655,-0.7637039057791047,-0.8584017199999373,0.43124896108392713,-0.4165821921781283,-0.4700149500409671,-0.09404530083878311,-0.5943543291920306,-0.5535973389759721,-0.5830994526471639,-0.026255855392948103,33.792303000000004,-84.447862,-0.66111696,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
30331.0,0.42495794246078505,0.44583856495500107,0.6137733360737104,-1.0771161935953875,0.25291772737265344,-0.4165821921781283,1.0560028533513413,-0.12392272863458573,-0.7107205599493284,-0.7177538311059106,-0.718368166239163,-0.041078579635787246,33.707454999999996,-84.544149,-0.9296833,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10310.0,-0.5207817922313535,0.44583856495500107,-0.905793248778249,-0.40082884123642626,1.0171944432781121,-1.644039916712949e-14,-0.34771800331124486,-7.574456385473366e-16,-0.21726187386059867,-0.39530357870781696,-0.2818191360104384,-0.041078579635787246,40.632647999999996,-74.116148,0.3183953,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30319.0,0.42495794246078505,0.01935713657367655,2.1767561090642973,1.5602002628155143,0.9407667716875663,-0.4165821921781283,1.2837604497684412,0.08787388060081647,0.9875677323293476,1.3342023205183218,0.9724907536608267,-0.041078579635787246,33.875954,-84.334763,1.1184897,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30331.0,-0.5207817922313535,0.01935713657367655,-0.7084469390572153,-1.1720948309602486,1.093622114868658,-1.644039916712949e-14,-6.321543189388702e-17,-0.12761836865810836,-0.7584746263450118,-0.7881066134473129,-0.7737053672540718,-0.03845972376249411,33.707454999999996,-84.544149,-0.9296833,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30331.0,0.42495794246078505,0.01935713657367655,0.522994033602035,-1.1072730483962463,0.9407667716875663,-1.644039916712949e-14,0.3955058237417523,-0.1099209375595493,-0.6217991949366763,-0.5887737301466732,-0.6076937642093455,-0.038721609349823424,33.707454999999996,-84.544149,-0.9296833,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30310.0,3.2621771465372005,0.01935713657367655,-0.29007276244862384,-0.9613580488858826,-0.8170696748949887,-1.644039916712949e-14,-0.019048531922410086,-0.11559452576467559,-0.6481462660515361,-0.6210187553864825,-0.6384366536620726,-0.041078579635787246,33.726586,-84.425995,-1.0021195,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2130.0,-0.5207817922313535,0.01935713657367655,-0.40354689053821824,2.1064029674068636,1.4502845822912054,-1.644039916712949e-14,-0.1055818420747373,0.12030182052552907,1.253234032737518,1.0293402637055789,1.2430281808448251,-0.030603156142614708,42.309174,-71.113835,0.46811172,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30307.0,0.42495794246078505,0.44583856495500107,1.1584491509037635,2.222244466315979,1.0171944432781121,-0.4165821921781283,-0.1306267506495508,0.14008130234156566,1.405827486277748,1.8442599924934882,1.390594050217915,-0.041078579635787246,33.771079,-84.3336,0.31026712,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30316.0,-0.5207817922313535,0.01935713657367655,-0.536755649599916,0.02116221356822265,-0.9444491275458985,-1.644039916712949e-14,-0.07368735154527589,-0.041941981633907804,-0.06796180420972607,0.1294109229218082,-0.017430286716985446,-0.041078579635787246,33.711546000000006,-84.331796,-0.49801382,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
No Data,0.42495794246078505,-0.407124291807648,-0.31572778271235824,-1.113541978825309,1.4502845822912054,-0.4165821921781283,-6.321543189388702e-17,-0.12595272808412633,0.0,3.332577228879655e-16,1.7475309421528827e-16,0.0,0,0,-0.2643676,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
11420.0,-0.5207817922313535,0.01935713657367655,-0.893952470194987,0.45039119137240974,-0.9444491275458985,-1.644039916712949e-14,-0.4157942933651231,-7.574456385473366e-16,0.24710525453880655,0.07078360430397299,0.24080998468592207,-0.041078579635787246,40.673583,-73.81773000000001,0.4239927,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
30318.0,0.42495794246078505,-0.407124291807648,-0.5091271662389713,-0.850514328861765,-0.43493131694225934,-1.644039916712949e-14,-0.1807689520463538,-0.10846350205731503,-0.591609842617566,-0.5477346071141885,-0.5769508747566184,-0.041078579635787246,33.792303000000004,-84.447862,-0.66111696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
30310.0,-0.5207817922313535,0.01935713657367655,0.005946702132926676,-0.6585565533413832,-0.6896902222440789,-1.644039916712949e-14,-0.0827851287341569,-0.09310837801591822,-0.4708524333411249,-0.3923722127769252,-0.4478307390551647,-0.041078579635787246,33.726586,-84.425995,-1.0021195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
30306.0,1.3706976771529236,0.44583856495500107,0.9897180560922797,1.8862923109679328,-0.43493131694225934,-1.644039916712949e-14,0.19052398696636266,0.11332695062197932,1.1912086361546186,1.5804370587132297,1.1753938240488255,-0.041078579635787246,33.789322999999996,-84.35149799999999,0.31026712,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11224.0,-0.5207817922313535,-0.407124291807648,-0.7400223486125806,0.5072734864234829,0.6860078663857467,-1.644039916712949e-14,-0.4513488484690073,-0.008993529029825824,0.3107773430663846,-0.18717659761450195,0.3022957635913763,-0.041078579635787246,40.577372,-73.98870600000001,0.8718684,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
30324.0,-0.5207817922313535,-0.407124291807648,-0.2387627219211551,-0.1477481257597717,-0.10374474004989392,1.6988742524763454,0.8054694972925317,-0.05240428648923242,-0.15029640144366316,0.023881749409704816,-0.10351037718462129,-0.041078579635787246,33.818405,-84.358175,0.31026712,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2136.0,-0.5207817922313535,-0.407124291807648,-0.33348895058725125,0.007335835707780458,-0.6896902222440789,-1.4743104145053652,-0.15786769796901803,-0.05203992761367385,-0.09375997800969303,-0.2575293799559042,-0.10351037718462129,-0.041078579635787246,42.255083,-71.12921999999999,0.46811172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
30311.0,-0.5207817922313535,-0.8336057201889725,-0.3265818297470151,-1.162168735023262,-0.9444491275458985,0.6411460301491085,-0.014499757206767699,-0.13110580360988322,-0.7678058806981914,-0.7910379793782046,-0.7737053672540718,-0.041078579635787246,33.723262,-84.475994,-1.0021195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
30331.0,-0.5207817922313535,9.401948560962817,-0.7084469390572153,-1.172692202724126,1.093622114868658,-1.644039916712949e-14,-0.12843071190489708,-0.13100170107400935,-0.7650613941237269,-0.7969007112399882,-0.7798539451446173,-0.041078579635787246,33.707454999999996,-84.544149,-0.9296833,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30316.0,0.42495794246078505,0.44583856495500107,1.1229268151539773,0.9127499904302412,1.093622114868658,1.6988742524763454,-0.33333943849183695,0.04128799579725663,0.5561344428235171,0.806556452957805,0.5420903013226476,-0.033693406073100604,33.711546000000006,-84.331796,-0.49801382,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11420.0,-0.5207817922313535,-0.407124291807648,-0.6847653818906912,-0.012453840516484498,-0.30755186429134956,-1.644039916712949e-14,-0.4157942933651231,-0.03809018780657437,0.03577978830503467,-0.1930393294762855,-0.0358760203886217,-0.041078579635787246,40.673583,-73.81773000000001,0.4239927,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
30315.0,-0.5207817922313535,-0.407124291807648,-0.882111691611725,-1.2488744680767505,-0.9444491275458985,-1.644039916712949e-14,-0.27870061886897113,-0.13792451970962213,-0.8199511256130182,-0.8643221276504987,-0.8351911461595259,-0.041078579635787246,33.702829,-84.382515,-0.49801382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
30314.0,1.3706976771529236,0.44583856495500107,0.20723993804838103,-1.2322800361709003,1.144573895929022,-1.644039916712949e-14,-0.1875661497538257,-0.13579041772420766,-0.8029353088513379,-0.8438025661342564,-0.8228939903784351,-0.041078579635787246,33.757576,-84.432245,-1.0021195,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10307.0,2.316437411845062,0.44583856495500107,0.43221473113035946,1.515713431864898,0.5841043042650189,-1.644039916712949e-14,-0.3292609832127959,-7.574456385473366e-16,1.022697160482494,0.8329387463358308,0.9601935978797359,-0.041078579635787246,40.509183,-74.237785,0.37059745,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30316.0,-0.5207817922313535,-0.407124291807648,-0.882111691611725,-0.26369034432675026,-0.9444491275458985,-0.4165821921781283,-0.2768705865817598,-0.0650006933299715,-0.2490979181243877,-0.10509835154953266,-0.2080362013238934,-0.041078579635787246,33.711546000000006,-84.331796,-0.49801382,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30316.0,-0.5207817922313535,-0.407124291807648,0.20329301185396037,-0.4554883576312113,-0.8680214559553526,-1.644039916712949e-14,-0.0827851287341569,-0.07702453622340426,-0.34954612674979096,-0.19597069540717724,-0.3187106033537109,-0.041078579635787246,33.711546000000006,-84.331796,-0.49801382,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2131.0,-0.5207817922313535,0.44583856495500107,0.4223474156443078,0.8005031413793416,1.4502845822912054,-1.644039916712949e-14,0.3044027851749125,0.015366464364661329,0.36347148529610435,0.2554596579501539,0.43141589929283003,-0.030603156142614708,42.284333000000004,-71.126228,0.46811172,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2126.0,-0.5207817922313535,-0.407124291807648,-0.2663912052820998,-0.3848317810944527,-1.0718285801968082,0.6411460301491085,-0.33333943849183695,-0.10544452851697261,-0.5427579815920966,-0.6620578784189672,-0.5339108295228006,-0.041078579635787246,42.274227,-71.09742299999999,0.46811172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
30327.0,1.3706976771529236,0.8723199933363256,2.5694752654091544,1.5449186595535336,1.042670333808294,-1.644039916712949e-14,1.0332270937096313,0.08776977806494259,0.9864699376995617,1.3342023205183218,0.9724907536608267,-0.041078579635787246,33.869694,-84.4173,1.1184897,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2136.0,-1.466521526923492,-0.407124291807648,-0.8900055440005663,-0.30835430295153965,-1.5813463908004475,-0.4165821921781283,-0.2877983960578522,-0.07494248550592673,-0.2924608060009279,-0.407029042431384,-0.26337340233880213,-0.041078579635787246,42.255083,-71.12921999999999,0.46811172,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
