Address,Title_link,Sold date,Sold price,Bedrooms,Bathrooms,Area,Type,Year built,Last remodel year,Heating,Cooling,Parking,Lot,Sunscore,Zestimate,Zestimate range,Last 30 day change
"605 Naughton Ave # 26A2, Staten Island, NY 10305",https://www.zillow.com/homedetails/605-Naughton-Ave-26A2-Staten-Island-NY-10305/32332890_zpid/,Sold 06/03/2019,"$480,000 ",3 bds,3 ba,"1,636 sqft",Condo,1987,,,,1 space,$322/month,,"$479,285 ","$431,000 - $532,000","-$1,744 (-0.4 %)"
"955 Patterson Ave, Staten Island, NY 10306",https://www.zillow.com/homedetails/955-Patterson-Ave-Staten-Island-NY-10306/32334036_zpid/,Sold 06/03/2019,"$515,000 ",3 bds,1.5 ba,"1,505 sqft",Condo,1981,1981,,,,$279/month,,"$514,285 ","$463,000 - $571,000","-$2,008 (-0.4 %)"
"37 Wirt Ave, Staten Island, NY 10309",https://www.zillow.com/homedetails/37-Wirt-Ave-Staten-Island-NY-10309/32372111_zpid/,Sold 05/24/2019,"$275,000 ",3 bds,2 ba,"1,306 sqft",Condo,1985,1985,,Central,,$236/month,,"$423,812 ","$390,000 - $445,000",+$221 (+0.1 %)
"6 Grimsby St, Staten Island, NY 10305",https://www.zillow.com/homedetails/6-Grimsby-St-Staten-Island-NY-10305/119609519_zpid/,Sold 05/23/2019,"$550,000 ",3 bds,1.75 ba,"1,600 sqft",Condo,2010,2010,Forced air,Central,,,Great solar potentialSun Number™: 79.77,"$549,214 ","$494,000 - $610,000","-$2,096 (-0.4 %)"
"81-89 Sharrott Ave, Staten Island, NY 10309",https://www.zillow.com/homedetails/81-89-Sharrott-Ave-Staten-Island-NY-10309/64454884_zpid/,Sold 05/23/2019,"$491,790 ",3 bds,3 ba,"2,500 sqft",Multi Family,2004,2004,Forced air,Central,1 space,,,"$661,154 ","$575,000 - $734,000","-$14,836 (-2.2 %)"
"361 Signs Rd # B, Staten Island, NY 10314",https://www.zillow.com/homedetails/361-Signs-Rd-B-Staten-Island-NY-10314/32310171_zpid/,Sold 05/22/2019,"$420,000 ",3 bds,2.5 ba,"1,476 sqft",Condo,1983,1983,,Central,Carport,$307/month,,"$419,402 ","$377,000 - $466,000","-$1,607 (-0.4 %)"
"28 Cambridge Ave, Staten Island, NY 10314",https://www.zillow.com/homedetails/28-Cambridge-Ave-Staten-Island-NY-10314/32303168_zpid/,Sold 05/20/2019,"$582,500 ",3 bds,1.5 ba,"1,800 sqft",Multi Family,1992,1992,,,,,,"$581,730 ","$524,000 - $646,000","-$2,357 (-0.4 %)"
"52 Warren St # 3, Charlestown, MA 02129",https://www.zillow.com/homedetails/52-Warren-St-3-Charlestown-MA-02129/87796123_zpid/,Sold 11/13/2019,"$949,000 ",3 bds,2 ba,"1,338 sqft",Condo,1890,,Baseboard,Central,On street,$220/month,,"$949,029 ","$892,000 - $1.01M",+$3 (+0.0 %)
"614 Bennington St # 3, East Boston, MA 02128",https://www.zillow.com/homedetails/614-Bennington-St-3-East-Boston-MA-02128/190073354_zpid/,Sold 11/13/2019,"$545,000 ",3 bds,2 ba,"1,131 sqft",Condo,1900,2014,Forced air,Central,,$175/month,Great solar potentialSun Number™: 93,"$532,743 ","$506,000 - $559,000","+$18,818 (+3.7 %)"
"1305 Commonwealth Unit 5 #5, Allston, MA 02134",https://www.zillow.com/homedetails/1305-Commonwealth-Unit-5-5-Allston-MA-02134/2082054201_zpid/,Sold 11/11/2019,"$465,000 ",3 bds,1 ba,960 sqft,Condo,,,,,,,,"$465,028 ","$437,000 - $493,000",
"43 Milwood St APT 1, Dorchester Center, MA 02124",https://www.zillow.com/homedetails/43-Milwood-St-APT-1-Dorchester-Center-MA-02124/2082671611_zpid/,Sold 11/08/2019,"$465,000 ",3 bds,1 ba,"1,085 sqft",Condo,1900,,Gas,Wall,,,,"$465,049 ","$437,000 - $493,000","-$11,818 (-2.5 %)"
"53 Commercial Wharf, Boston, MA 02110",https://www.zillow.com/homedetails/53-Commercial-Wharf-Boston-MA-02110/82233158_zpid/,Sold 11/08/2019,$2.25M,3 bds,2.5 ba,"2,600 sqft",Condo,2008,2008,Forced air,,,$780/month,,"$2,250,241 ",$2.12M - $2.39M,"-$460,030 (-17.0 %)"
"35 Winthrop St # 1, Boston, MA 02129",https://www.zillow.com/homedetails/35-Winthrop-St-1-Boston-MA-02129/60112625_zpid/,Sold 11/07/2019,"$870,000 ",3 bds,2 ba,"1,239 sqft",Condo,1894,1894,Forced air,Central,,$202/month,,"$870,106 ","$818,000 - $922,000","-$14,918 (-1.7 %)"
"2064 Dorchester Ave # 1, Boston, MA 02124",https://www.zillow.com/homedetails/2064-Dorchester-Ave-1-Boston-MA-02124/2101623394_zpid/,Sold 11/07/2019,"$495,000 ",3 bds,1 ba,"99,999 sqft",Multi Family,,,,,,,,"$495,060 ","$465,000 - $525,000","-$79,309 (-13.8 %)"
"340 Bunker Hill St, Boston, MA 02129",https://www.zillow.com/homedetails/340-Bunker-Hill-St-Boston-MA-02129/59098093_zpid/,Sold 11/07/2019,$1.14M,3 bds,2.5 ba,"1,723 sqft",Condo,1899,1996,Other,,2 spaces,,Candidate for a community solar programSun Number™: 21.2,"$1,140,140 ",$1.07M - $1.21M,"-$15,016 (-1.3 %)"
"320 W 2nd St APT 311, Boston, MA 02127",https://www.zillow.com/homedetails/320-W-2nd-St-APT-311-Boston-MA-02127/2092292986_zpid/,Sold 11/06/2019,"$544,000 ",3 bds,2 ba,571 sqft,Condo,1920,1920,Forced air,Central,,$428/month,,"$544,075 ","$511,000 - $577,000","+$5,071 (+0.9 %)"
"36 Mount Vernon St UNIT 3, Charlestown, MA 02129",https://www.zillow.com/homedetails/36-Mount-Vernon-St-UNIT-3-Charlestown-MA-02129/67096651_zpid/,Sold 11/01/2019,"$949,000 ",3 bds,1 ba,"1,059 sqft",Condo,1900,2005,Baseboard,Central,1 space,$194/month,,"$949,204 ","$892,000 - $1.01M","+$3,032 (+0.3 %)"
"72 Glendower Rd # A, Boston, MA 02131",https://www.zillow.com/homedetails/72-Glendower-Rd-A-Boston-MA-02131/59141029_zpid/,Sold 11/01/2019,"$425,000 ",3 bds,1.5 ba,"1,131 sqft",Condo,1986,1986,Other,,1 space,,Great solar potentialSun Number™: 94.58,"$425,091 ","$400,000 - $451,000","+$47,693 (+12.6 %)"
"932 E 4th St # 2, Boston, MA 02127",https://www.zillow.com/homedetails/932-E-4th-St-2-Boston-MA-02127/2119484048_zpid/,Sold 11/01/2019,"$2,950 ",3 bds,1 ba,999 sqft,Apartment,,,Oil,,On street,,,,,
"114 Bennington St # 1, Boston, MA 02128",https://www.zillow.com/homedetails/114-Bennington-St-1-Boston-MA-02128/2087037903_zpid/,Sold 10/31/2019,"$590,000 ",3 bds,2 ba,"1,745 sqft",Multi Family,1900,2018,Heat pump,Central,,,,"$590,120 ","$555,000 - $626,000",
"346 Congress St UNIT 402, Boston, MA 02210",https://www.zillow.com/homedetails/346-Congress-St-UNIT-402-Boston-MA-02210/2138440296_zpid/,Sold 10/31/2019,$1.82M,3 bds,3 ba,"1,933 sqft",Condo,1899,,Forced air,Central,,"$1,328/month",,"$1,825,372 ",$1.72M - $1.93M,"-$20,119 (-1.1 %)"
"26 Newport St UNIT 2, Dorchester, MA 02125",https://www.zillow.com/homedetails/26-Newport-St-UNIT-2-Dorchester-MA-02125/295324625_zpid/,Sold 10/31/2019,"$774,000 ",3 bds,2 ba,"1,605 sqft",Condo,2017,,Forced air,,,,,"$774,157 ","$728,000 - $821,000","+$25,554 (+3.4 %)"
"346-354 Congress St # 402, Boston, MA 02210",https://www.zillow.com/homedetails/346-354-Congress-St-402-Boston-MA-02210/90136630_zpid/,Sold 10/31/2019,$1.82M,3 bds,2.5 ba,"1,933 sqft",Condo,2008,,Forced air,,,,,"$1,825,372 ",$1.72M - $1.93M,"-$118,760 (-6.1 %)"
"242 Bunker Hill St # 2, Boston, MA 02129",https://www.zillow.com/homedetails/242-Bunker-Hill-St-2-Boston-MA-02129/81854481_zpid/,Sold 10/30/2019,$1.20M,3 bds,3 ba,"1,716 sqft",Condo,2006,,Forced air,Central,2 spaces,$210/month,,"$1,200,131 ",$1.13M - $1.27M,"+$16,848 (+1.4 %)"
"10 Navillus Ter APT 3, Boston, MA 02122",https://www.zillow.com/homedetails/10-Navillus-Ter-APT-3-Boston-MA-02122/87796997_zpid/,Sold 10/29/2019,"$341,000 ",3 bds,1 ba,"1,094 sqft",Condo,1905,1905,Forced air,Central,,$196/month,Great solar potentialSun Number™: 90.38,"$332,535 ","$313,000 - $352,000","-$13,226 (-3.8 %)"
"131 King St, Boston, MA 02122",https://www.zillow.com/homedetails/131-King-St-Boston-MA-02122/59113720_zpid/,Sold 10/28/2019,"$485,000 ",3 bds,1 ba,"3,519 sqft",Multi Family,1925,2015,Other,,1 space,,Great solar potentialSun Number™: 86.38,"$495,030 ","$465,000 - $525,000",-$632 (-0.1 %)
"3 Rollins St # C-101, Boston, MA 02118",https://www.zillow.com/homedetails/3-Rollins-St-C-101-Boston-MA-02118/63710988_zpid/,Sold 10/28/2019,$1.86M,3 bds,3 ba,"1,765 sqft",Condo,2003,2014,Forced air,Central,Attached Garage,$848/month,,"$1,860,318 ",$1.75M - $1.97M,"+$110,192 (+6.3 %)"
"186 Grampian Way #1, Dorchester, MA 02125",https://www.zillow.com/homedetails/186-Grampian-Way-1-Dorchester-MA-02125/2087738118_zpid/,Sold 10/28/2019,$1.25M,3 bds,3 ba,"2,432 sqft",Condo,1900,,,Central,,$290/month,,"$1,256,425 ",$1.18M - $1.33M,"-$13,777 (-1.1 %)"
"1401 Centre St, Boston, MA 02132",https://www.zillow.com/homedetails/1401-Centre-St-Boston-MA-02132/67412733_zpid/,Sold 10/25/2019,"$700,000 ",3 bds,3.5 ba,"1,877 sqft",Condo,2003,,Forced air,,1 space,$302/month,,"$700,096 ","$658,000 - $742,000","-$15,300 (-2.1 %)"
"451 W 4th St # 2, South Boston, MA 02127",https://www.zillow.com/homedetails/451-W-4th-St-2-South-Boston-MA-02127/71488557_zpid/,Sold 10/25/2019,"$615,000 ",3 bds,2 ba,"1,243 sqft",Condo,1890,2005,"Forced air, Other",Central,On street,$150/month,,"$615,084 ","$578,000 - $652,000","-$1,102 (-0.2 %)"
"25 Dunster Rd, Boston, MA 02130",https://www.zillow.com/homedetails/25-Dunster-Rd-Boston-MA-02130/59134344_zpid/,Sold 10/23/2019,$1.03M,3 bds,1 ba,"3,536 sqft",Multi Family,1910,2007,"Forced air, Other",,On street,,,"$1,030,119 ","$968,000 - $1.09M","-$61,631 (-5.6 %)"
"258 W Newton St, Boston, MA 02116",https://www.zillow.com/homedetails/258-W-Newton-St-Boston-MA-02116/246886455_zpid/,Sold 10/21/2019,$2.62M,3 bds,3 ba,"2,282 sqft",Condo,2019,2017,Forced air,Central,,$459/month,Great solar potentialSun Number™: 86.38,"$2,949,855 ",$2.77M - $3.16M,"+$31,621 (+1.1 %)"
"17 Spalding St # 2, Boston, MA 02130",https://www.zillow.com/homedetails/17-Spalding-St-2-Boston-MA-02130/59130700_zpid/,Sold 10/18/2019,"$553,000 ",3 bds,1 ba,940 sqft,Condo,1900,1986,Baseboard,None,1 space,$195/month,,"$553,033 ","$520,000 - $586,000","-$12,973 (-2.3 %)"
"117 Sycamore St # 1, Roslindale, MA 02131",https://www.zillow.com/homedetails/117-Sycamore-St-1-Roslindale-MA-02131/2096744899_zpid/,Sold 10/18/2019,"$600,000 ",3 bds,3 ba,"1,524 sqft",Condo,1900,,Forced air,Central,2 spaces,$200/month,,"$600,036 ","$564,000 - $636,000","+$10,501 (+1.8 %)"
"9 Rowell St, Dorchester, MA 02125",https://www.zillow.com/homedetails/9-Rowell-St-Dorchester-MA-02125/59108577_zpid/,Sold 10/18/2019,"$415,000 ",3 bds,1 ba,"1,100 sqft",Condo,1921,1921,Forced air,Central,"Carport, Detached Garage",$114/month,,"$415,025 ","$390,000 - $440,000",-$482 (-0.1 %)
"64 E Brookline St APT 5, Boston, MA 02118",https://www.zillow.com/homedetails/64-E-Brookline-St-APT-5-Boston-MA-02118/59210911_zpid/,Sold 10/18/2019,"$181,343 ",3 bds,2 ba,"2,900 sqft",Condo,1899,1999,Forced air,Central,2 spaces,$61/month,,"$287,888 ","$253,000 - $314,000","-$2,090,881 (-87.9 %)"
"117 Sycamore St FLOOR 1, Roslindale, MA 02131",https://www.zillow.com/homedetails/117-Sycamore-St-FLOOR-1-Roslindale-MA-02131/294968754_zpid/,Sold 10/18/2019,"$600,000 ",3 bds,2.5 ba,"1,524 sqft",Condo,2017,,Forced air,,,,,"$600,036 ","$564,000 - $636,000","+$4,407 (+0.7 %)"
"62 Saint Rose St # 3, Jamaica Plain, MA 02130",https://www.zillow.com/homedetails/62-Saint-Rose-St-3-Jamaica-Plain-MA-02130/2105867347_zpid/,3D Homes Icon3D Home,"$927,500 ",3 bds,3 ba,"1,947 sqft",Condo,1910,2019,Forced air,Central,1 space,$330/month,,"$927,546 ","$872,000 - $983,000","-$20,013 (-2.1 %)"
"459 Columbia Rd # 2, Boston, MA 02125",https://www.zillow.com/homedetails/459-Columbia-Rd-2-Boston-MA-02125/59102394_zpid/,Sold 10/16/2019,"$243,390 ",3 bds,1 ba,673 sqft,Condo,1920,1985,Other,None,,$195/month,,"$243,399 ","$229,000 - $260,000",+$752 (+0.3 %)
"20 Amherst St # 1, Boston, MA 02131",https://www.zillow.com/homedetails/20-Amherst-St-1-Boston-MA-02131/120922283_zpid/,Sold 10/16/2019,"$515,000 ",3 bds,2 ba,"1,002 sqft",Condo,1900,2012,Forced air,Central,2 spaces,$154/month,,"$515,020 ","$484,000 - $551,000","+$16,634 (+3.3 %)"
"34 Holyoke St # 3, Boston, MA 02116",https://www.zillow.com/homedetails/34-Holyoke-St-3-Boston-MA-02116/2118022566_zpid/,Sold 10/15/2019,"$3,800 ",3 bds,1.5 ba,"1,400 sqft",Apartment,,,Forced air,Central,Off street,,,,,
"17 Lakeville Rd APT 6, Boston, MA 02130",https://www.zillow.com/homedetails/17-Lakeville-Rd-APT-6-Boston-MA-02130/59132868_zpid/,Sold 10/15/2019,"$705,000 ",3 bds,1 ba,"1,341 sqft",Condo,1905,1980,Other,None,On street,$550/month,,"$705,019 ","$663,000 - $754,000","-$12,344 (-1.7 %)"
"375 Marlborough St APT 4, Boston, MA 02115",https://www.zillow.com/homedetails/375-Marlborough-St-APT-4-Boston-MA-02115/59167311_zpid/,Sold 10/15/2019,$2.15M,3 bds,2 ba,"1,380 sqft",Condo,1900,2014,"Forced air, Heat pump",Central,1 space,$543/month,,"$2,150,060 ",$2.02M - $2.30M,"-$49,916 (-2.3 %)"
"145 Saint Botolph St APT 21, Boston, MA 02115",https://www.zillow.com/homedetails/145-Saint-Botolph-St-APT-21-Boston-MA-02115/59172907_zpid/,Sold 10/10/2019,$1.13M,3 bds,2 ba,"1,180 sqft",Condo,1891,1980,Forced air,Central,1 space,$575/month,,"$1,129,969 ",$1.06M - $1.21M,"-$26,934 (-2.3 %)"
"237 Trenton St # B, East Boston, MA 02128",https://www.zillow.com/homedetails/237-Trenton-St-B-East-Boston-MA-02128/59122041_zpid/,Sold 10/09/2019,"$450,000 ",3 bds,1.5 ba,"1,286 sqft",Condo,1991,1991,Other,,1 space,$150/month,,"$449,982 ","$423,000 - $481,000","+$15,014 (+3.5 %)"
"606 E 8th St # 2, Boston, MA 02127",https://www.zillow.com/homedetails/606-E-8th-St-2-Boston-MA-02127/2083313632_zpid/,Sold 10/09/2019,"$925,000 ",3 bds,2 ba,"1,500 sqft",Condo,1905,1905,Forced air,Central,,$275/month,,"$924,964 ","$869,000 - $990,000","-$40,454 (-4.2 %)"
"10 Albion Pl # 2, Boston, MA 02129",https://www.zillow.com/homedetails/10-Albion-Pl-2-Boston-MA-02129/59212264_zpid/,Sold 10/09/2019,"$825,000 ",3 bds,2 ba,"1,120 sqft",Condo,1880,1999,Baseboard,Central,,$125/month,,"$824,968 ","$775,000 - $883,000","+$7,035 (+0.9 %)"
"606 E 8th St, South Boston, MA 02127",https://www.zillow.com/homedetails/606-E-8th-St-South-Boston-MA-02127/59150653_zpid/,Sold 10/09/2019,"$925,000 ",3 bds,3 ba,"2,326 sqft",Multi Family,1905,2015,Forced air,Other,,,,"$1,308,948 ",$1.18M - $1.51M,"-$6,198 (-0.5 %)"
"89 Brookley Rd # 2, Boston, MA 02130",https://www.zillow.com/homedetails/89-Brookley-Rd-2-Boston-MA-02130/247150041_zpid/,Sold 10/09/2019,"$765,000 ",3 bds,2 ba,"1,243 sqft",Condo,2016,2016,Forced air,Central,1 space,$280/month,,"$764,970 ","$719,000 - $819,000","+$14,542 (+1.9 %)"
"45 Province St APT 2105, Boston, MA 02108",https://www.zillow.com/homedetails/45-Province-St-APT-2105-Boston-MA-02108/102987890_zpid/,Sold 10/04/2019,$2.50M,3 bds,3 ba,"1,998 sqft",Condo,2007,,Forced air,Central,1 space,"$1,829/month",,"$2,499,767 ",$2.35M - $2.67M,"-$95,750 (-3.7 %)"
"300 Medford St # 3, Boston, MA 02129",https://www.zillow.com/homedetails/300-Medford-St-3-Boston-MA-02129/87794023_zpid/,Sold 10/04/2019,"$540,000 ",3 bds,2 ba,"1,125 sqft",Condo,2006,,Forced air,,1 space,,Great solar potentialSun Number™: 86.8,"$539,949 ","$508,000 - $578,000","-$28,405 (-5.0 %)"
"9 Whitfield St # 2, Boston, MA 02124",https://www.zillow.com/homedetails/9-Whitfield-St-2-Boston-MA-02124/81854315_zpid/,Sold 10/01/2019,"$374,900 ",3 bds,1 ba,885 sqft,Condo,1905,2006,Forced air,Central,,$200/month,,"$374,922 ","$352,000 - $397,000",-$208 (-0.1 %)
"357 Commercial St APT 718, Boston, MA 02109",https://www.zillow.com/homedetails/357-Commercial-St-APT-718-Boston-MA-02109/59164141_zpid/,Sold 09/30/2019,$1.23M,3 bds,3 ba,"1,894 sqft",Condo,1987,1987,"Forced air, Heat pump",Other,,"$1,158/month",,"$1,224,833 ",$1.15M - $1.31M,"+$23,065 (+1.9 %)"
"3 Spruce Ct, Boston, MA 02108",https://www.zillow.com/homedetails/3-Spruce-Ct-Boston-MA-02108/59174760_zpid/,Sold 09/30/2019,$2.58M,3 bds,3 ba,"1,640 sqft",Condo,1935,2013,Forced air,Central,1 space,,,"$2,574,650 ",$2.42M - $2.75M,"-$49,773 (-1.9 %)"
"792 Saratoga St, East Boston, MA 02128",https://www.zillow.com/homedetails/792-Saratoga-St-East-Boston-MA-02128/59122344_zpid/,Sold 09/30/2019,"$525,000 ",3 bds,2 ba,"2,016 sqft",Multi Family,1894,2001,Other,,3 spaces,,,"$524,928 ","$493,000 - $562,000","+$12,862 (+2.5 %)"
"412 W 1st St, South Boston, MA 02127",https://www.zillow.com/homedetails/412-W-1st-St-South-Boston-MA-02127/120937937_zpid/,Sold 09/30/2019,$1.41M,3 bds,2.5 ba,"1,988 sqft",Condo,2012,,Forced air,,2 spaces,,Great solar potentialSun Number™: 95.66,"$1,409,808 ",$1.33M - $1.51M,"-$1,077 (-0.1 %)"
"500 Atlantic Ave UNIT 14P, Boston, MA 02210",https://www.zillow.com/homedetails/500-Atlantic-Ave-UNIT-14P-Boston-MA-02210/81857147_zpid/,Sold 09/30/2019,$3.05M,3 bds,4 ba,"2,669 sqft",Condo,2006,,Forced air,Central,2 spaces,"$3,480/month",,"$3,049,586 ",$2.87M - $3.26M,"-$57,445 (-1.8 %)"
"51 Chelsea St, Boston, MA 02129",https://www.zillow.com/homedetails/51-Chelsea-St-Boston-MA-02129/60112648_zpid/,Sold 09/27/2019,$1.70M,3 bds,3.5 ba,"2,292 sqft",Condo,2000,2000,Forced air,,2 spaces,,Great solar potentialSun Number™: 94.6,"$1,693,005 ",$1.56M - $1.83M,"-$4,249 (-0.3 %)"
"24 Joyce Kilmer Rd # 1, Boston, MA 02132",https://www.zillow.com/homedetails/24-Joyce-Kilmer-Rd-1-Boston-MA-02132/81853652_zpid/,Sold 09/27/2019,"$405,000 ",3 bds,2 ba,"1,334 sqft",Condo,1950,,Forced air,Central,2 spaces,$125/month,,"$404,933 ","$381,000 - $433,000",-$339 (-0.1 %)
"3 Dorchester St # 3-C, South Boston, MA 02127",https://www.zillow.com/homedetails/3-Dorchester-St-3-C-South-Boston-MA-02127/120938395_zpid/,Sold 09/27/2019,$1.01M,3 bds,2 ba,"1,581 sqft",Condo,2012,,Forced air,,2 spaces,,Great solar potentialSun Number™: 94.86,"$1,014,833 ","$954,000 - $1.09M",-$850 (-0.1 %)
"40-48 Vaughan Ave # 1, Boston, MA 02121",https://www.zillow.com/homedetails/40-48-Vaughan-Ave-1-Boston-MA-02121/63041419_zpid/,Sold 09/27/2019,"$425,000 ",3 bds,3 ba,"1,388 sqft",Condo,2001,2001,Forced air,Central,2 spaces,$120/month,,"$424,930 ","$399,000 - $455,000",-$355 (-0.1 %)
"947 Lagrange St, Boston, MA 02132",https://www.zillow.com/homedetails/947-Lagrange-St-Boston-MA-02132/60112153_zpid/,Sold 09/27/2019,"$700,000 ",3 bds,2.5 ba,"2,479 sqft",Condo,2000,2000,Forced air,,1 space,,Candidate for a community solar programSun Number™: 22.38,"$699,885 ","$658,000 - $749,000","-$10,983 (-1.5 %)"
"15 Braddock Park, Boston, MA 02116",https://www.zillow.com/homedetails/15-Braddock-Park-Boston-MA-02116/2129642401_zpid/,Sold 09/26/2019,$2.56M,3 bds,1.5 ba,"1,552 sqft",Condo,,,,,,,,"$2,564,554 ",$2.41M - $2.74M,"+$626,551 (+32.3 %)"
"527 Bennington St # 3, Boston, MA 02128",https://www.zillow.com/homedetails/527-Bennington-St-3-Boston-MA-02128/2086576178_zpid/,Sold 09/26/2019,"$530,000 ",3 bds,2 ba,"1,080 sqft",Condo,1900,1900,Forced air,Central,,$180/month,,"$529,907 ","$498,000 - $567,000",-$458 (-0.1 %)
"16 Meehan St # 3A, Boston, MA 02130",https://www.zillow.com/homedetails/16-Meehan-St-3A-Boston-MA-02130/113388987_zpid/,Sold 09/26/2019,"$770,000 ",3 bds,2 ba,"1,209 sqft",Condo,2010,,Forced air,,1 space,,Great solar potentialSun Number™: 93.58,"$769,866 ","$724,000 - $824,000","+$39,981 (+5.5 %)"
"551 E 6th St # 3, South Boston, MA 02127",https://www.zillow.com/homedetails/551-E-6th-St-3-South-Boston-MA-02127/123844592_zpid/,Sold 09/26/2019,"$830,000 ",3 bds,2 ba,"1,205 sqft",Condo,1900,,Forced air,,,,,"$829,855 ","$780,000 - $888,000","-$41,345 (-4.7 %)"
"477 Harrison Ave # 4D, Boston, MA 02118",https://www.zillow.com/homedetails/477-Harrison-Ave-4D-Boston-MA-02118/246886828_zpid/,Sold 09/26/2019,$2.98M,3 bds,3.5 ba,"2,160 sqft",Condo,2016,,Forced air,,,,,"$2,974,482 ",$2.80M - $3.18M,"-$86,316 (-2.8 %)"
"16A Meehan St APT 3, Boston, MA 02130",https://www.zillow.com/homedetails/16A-Meehan-St-APT-3-Boston-MA-02130/2083221142_zpid/,Sold 09/26/2019,"$770,000 ",3 bds,2 ba,"1,264 sqft",Condo,2010,,Forced air,Central,,,,"$769,866 ","$724,000 - $824,000",-$664 (-0.1 %)
"10 Lake Shore Ter APT 4, Boston, MA 02135",https://www.zillow.com/homedetails/10-Lake-Shore-Ter-APT-4-Boston-MA-02135/59097634_zpid/,Sold 09/26/2019,"$550,000 ",3 bds,2 ba,"1,053 sqft",Condo,1963,1963,Forced air,Central,1 space,$542/month,,"$549,904 ","$517,000 - $588,000",-$474 (-0.1 %)
"21 Mapleton St, Boston, MA 02135",https://www.zillow.com/homedetails/21-Mapleton-St-Boston-MA-02135/59092656_zpid/,Sold 09/25/2019,"$576,500 ",3 bds,1 ba,"1,795 sqft",Condo,1905,1999,Other,,2 spaces,,Great solar potentialSun Number™: 80.25,"$576,394 ","$542,000 - $617,000",-$512 (-0.1 %)
"162 W Brookline St, Boston, MA 02118",https://www.zillow.com/homedetails/162-W-Brookline-St-Boston-MA-02118/59182791_zpid/,Sold 09/24/2019,$1.78M,3 bds,3 ba,"2,820 sqft",Multiple Occupancy,1900,2002,Other,,,,,"$3,049,411 ",$2.87M - $3.26M,"+$280,651 (+10.1 %)"
"13 Marion St APT E, Boston, MA 02131",https://www.zillow.com/homedetails/13-Marion-St-APT-E-Boston-MA-02131/2083983516_zpid/,Sold 09/23/2019,"$390,900 ",3 bds,2.5 ba,"1,729 sqft",Condo,1987,1987,Forced air,Central,1 space,$337/month,,"$390,820 ","$367,000 - $418,000",-$367 (-0.1 %)
"54 Cedar St # 3, Boston, MA 02126",https://www.zillow.com/homedetails/54-Cedar-St-3-Boston-MA-02126/67097743_zpid/,Sold 09/23/2019,"$290,000 ",3 bds,1 ba,875 sqft,Condo,1930,1990,Forced air,Other,1 space,$255/month,,"$289,941 ","$273,000 - $310,000",
"13 Marion St, Roslindale, MA 02131",https://www.zillow.com/homedetails/13-Marion-St-Roslindale-MA-02131/59141172_zpid/,Sold 09/23/2019,"$390,900 ",3 bds,2.5 ba,"1,729 sqft",Condo,1987,1987,Forced air,,1 space,,,"$390,820 ","$367,000 - $418,000",-$367 (-0.1 %)
"429 Chelsea St # 3, Boston, MA 02128",https://www.zillow.com/homedetails/429-Chelsea-St-3-Boston-MA-02128/2084750031_zpid/,Sold 09/20/2019,"$599,000 ",3 bds,2 ba,"1,100 sqft",Condo,1890,1890,"Forced air, Heat pump",Central,,$200/month,,"$598,861 ","$563,000 - $641,000",-$606 (-0.1 %)
"47 Forbes Street #1, Boston, MA 02130",https://www.zillow.com/homedetails/47-Forbes-Street-1-Boston-MA-02130/2103025032_zpid/,Sold 09/20/2019,"$965,000 ",3 bds,3 ba,"2,115 sqft",Condo,2014,2014,Forced air,Central,Off street,$200/month,,"$964,776 ","$907,000 - $1.03M","-$32,292 (-3.2 %)"
"50 Fleet St SUITE 301, Boston, MA 02109",https://www.zillow.com/homedetails/50-Fleet-St-SUITE-301-Boston-MA-02109/81857192_zpid/,Sold 09/20/2019,$2.55M,3 bds,3 ba,"1,855 sqft",Condo,2006,,Forced air,Central,1 space,$751/month,,"$2,549,410 ",$2.40M - $2.73M,"-$2,580 (-0.1 %)"
"511 Columbus Ave # 5, Boston, MA 02118",https://www.zillow.com/homedetails/511-Columbus-Ave-5-Boston-MA-02118/59182858_zpid/,Sold 09/20/2019,$1.03M,3 bds,1 ba,739 sqft,Condo,1900,2013,Other,,,,,"$1,034,760 ","$973,000 - $1.11M","+$28,971 (+2.9 %)"
"500 Atlantic Ave UNIT 17K, Boston, MA 02210",https://www.zillow.com/homedetails/500-Atlantic-Ave-UNIT-17K-Boston-MA-02210/81857453_zpid/,Sold 09/19/2019,$3.83M,3 bds,5 ba,"3,385 sqft",Condo,2006,,Forced air,Central,2 spaces,"$4,331/month",,"$3,824,079 ",$3.59M - $4.09M,"-$3,966 (-0.1 %)"
"2420 Beacon St UNIT 202, Brighton, MA 02467",https://www.zillow.com/homedetails/2420-Beacon-St-UNIT-202-Brighton-MA-02467/81853612_zpid/,Sold 09/19/2019,$1.73M,3 bds,3.5 ba,"2,118 sqft",Condo,1890,,Forced air,,2 spaces,,,"$1,724,584 ",$1.62M - $1.85M,"-$130,555 (-7.0 %)"
"15 Vineland St # A, Boston, MA 02135",https://www.zillow.com/homedetails/15-Vineland-St-A-Boston-MA-02135/71505063_zpid/,Sold 09/18/2019,"$700,000 ",3 bds,2.5 ba,"1,402 sqft",Condo,2004,,Forced air,,2 spaces,$385/month,,"$699,824 ","$658,000 - $749,000","-$12,956 (-1.8 %)"
